COURSE CODE,CLASS SECTION,Date,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE
SLGP7201,FA,2022-03-10,2022-04-28,,,,THU,,,,MB256,18:30,21:20,Capstone
SOCI7001,2A,2022-01-18,2022-01-25,,TUE,,,,,,MB141,18:30,21:20,Criminal justice: process and politics
SOCI7001,2A,2022-02-08,2022-03-01,,TUE,,,,,,MB141,18:30,21:20,Criminal justice: process and politics
SOCI7001,2A,2022-03-15,2022-03-29,,TUE,,,,,,MB141,18:30,21:20,Criminal justice: process and politics
SOCI7001,2A,2022-04-12,2022-04-26,,TUE,,,,,,MB141,18:30,21:20,Criminal justice: process and politics
SOCI7007,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-2.37,19:00,21:50,Globalization and the cultural mosaic: an Asian perspective
SOCI7007,2A,2022-02-07,2022-02-28,MON,,,,,,,CPD-2.37,19:00,21:50,Globalization and the cultural mosaic: an Asian perspective
SOCI7007,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-2.37,19:00,21:50,Globalization and the cultural mosaic: an Asian perspective
SOCI7007,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-2.37,19:00,21:50,Globalization and the cultural mosaic: an Asian perspective
SOCI7008,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-2.37,19:00,21:50,"Critical issues of media, culture and creative cities"
SOCI7008,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-2.37,19:00,21:50,"Critical issues of media, culture and creative cities"
SOCI7008,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-2.37,19:00,21:50,"Critical issues of media, culture and creative cities"
SOCI7008,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-2.37,19:00,21:50,"Critical issues of media, culture and creative cities"
SOCI7009,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-LG.34,19:00,21:50,Global and comparative criminology
SOCI7009,2A,2022-02-07,2022-02-28,MON,,,,,,,CPD-LG.34,19:00,21:50,Global and comparative criminology
SOCI7009,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-LG.34,19:00,21:50,Global and comparative criminology
SOCI7009,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-LG.34,19:00,21:50,Global and comparative criminology
SOCI8013,2A,2022-01-21,2022-04-08,,,,,FRI,,,CPD-3.29,18:30,21:50,"Gender, crime and social control"
SOCI8013,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-3.29,18:30,21:50,"Gender, crime and social control"
SOCI8021,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Individual dissertation
SOCI8022,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Group dissertation
SOCI8024,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.34,19:00,21:50,"Digital media, moralities and cultures"
SOCI8024,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.34,19:00,21:50,"Digital media, moralities and cultures"
SOCI8024,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.34,19:00,21:50,"Digital media, moralities and cultures"
SOCI8027,2A,2022-01-21,2022-03-04,,,,,FRI,,,JLG03,19:00,21:50,"Body, intimacy and sexuality"
SOCI8027,2A,2022-03-18,2022-04-08,,,,,FRI,,,JLG03,19:00,21:50,"Body, intimacy and sexuality"
SOCI8027,2A,2022-04-22,2022-04-29,,,,,FRI,,,JLG03,19:00,21:50,"Body, intimacy and sexuality"
SOCI8029,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-2.42,19:00,21:50,Creative industries and creative cities
SOCI8029,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-2.42,19:00,21:50,Creative industries and creative cities
SOCI8029,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-2.42,19:00,21:50,Creative industries and creative cities
SOCI8030,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Capstone project
SOCI8032,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-LG.59,18:30,21:20,Drugs and society
SOCI8032,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-LG.59,18:30,21:20,Drugs and society
SOCI8032,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-LG.59,18:30,21:20,Drugs and society
SOWK6002,2FT,2022-01-18,2022-01-25,,TUE,,,,,,CPD-2.58,9:30,12:20,Social policy and administration
SOWK6002,2FT,2022-02-08,2022-03-29,,TUE,,,,,,CPD-2.58,9:30,12:20,Social policy and administration
SOWK6002,2FT,2022-04-12,2022-04-26,,TUE,,,,,,CPD-2.58,9:30,12:20,Social policy and administration
SOWK6021,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Dissertation
SOWK6025,2B,2022-01-20,2022-01-27,,,,THU,,,,LE6,19:00,21:50,Family social work
SOWK6025,2B,2022-02-10,2022-04-28,,,,THU,,,,LE6,19:00,21:50,Family social work
SOWK6058,2A,2022-01-18,2022-01-25,,TUE,,,,,,,19:00,21:50,Special topics in social work-D
SOWK6058,2A,2022-02-08,2022-03-29,,TUE,,,,,,,19:00,21:50,Special topics in social work-D
SOWK6058,2A,2022-04-12,2022-04-26,,TUE,,,,,,,19:00,21:50,Special topics in social work-D
SOWK6062,2A,2022-01-17,2022-01-24,MON,,,,,,,MB217,19:00,21:50,The Satir model and family reconstruction
SOWK6062,2A,2022-02-14,2022-04-11,MON,,,,,,,MB217,19:00,21:50,The Satir model and family reconstruction
SOWK6062,2A,2022-04-25,2022-04-25,MON,,,,,,,MB217,19:00,21:50,The Satir model and family reconstruction
SOWK6127,2A,2022-01-22,2022-01-29,,,,,,SAT,,CPD-3.29,9:00,17:50,Cognitive-behavioral interventions
SOWK6127,2A,2022-02-12,2022-02-19,,,,,,SAT,,CPD-3.29,9:00,17:50,Cognitive-behavioral interventions
SOWK6159,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6159,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6159,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6159,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6159,2B,2022-01-21,2022-04-08,,,,,FRI,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6159,2B,2022-04-22,2022-04-29,,,,,FRI,,,CPD-LG.59,18:30,21:20,Abnormal psychology
SOWK6160,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-1.21,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-01-17,2022-01-24,MON,,,,,,,JLG03,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-01-17,2022-01-24,MON,,,,,,,JLG04,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-02-07,2022-02-28,MON,,,,,,,CPD-1.21,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-02-07,2022-02-28,MON,,,,,,,JLG03,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-02-07,2022-02-28,MON,,,,,,,JLG04,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-1.21,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-03-14,2022-04-11,MON,,,,,,,JLG03,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-03-14,2022-04-11,MON,,,,,,,JLG04,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-1.21,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-04-25,2022-04-25,MON,,,,,,,JLG03,18:30,21:20,Assessment and testing
SOWK6160,2A,2022-04-25,2022-04-25,MON,,,,,,,JLG04,18:30,21:20,Assessment and testing
SOWK6164,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.29,19:00,21:50,Counselling in the educational setting
SOWK6164,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.29,19:00,21:50,Counselling in the educational setting
SOWK6164,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-3.29,19:00,21:50,Counselling in the educational setting
SOWK6168,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-G.02,18:30,21:20,Group counselling
SOWK6168,2A,2022-02-14,2022-04-11,MON,,,,,,,CPD-G.02,18:30,21:20,Group counselling
SOWK6168,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-G.02,18:30,21:20,Group counselling
SOWK6170,2A,2022-01-15,2022-01-15,,,,,,SAT,,CPD-1.22,14:30,18:20,Skills training laboratory
SOWK6170,2A,2022-01-16,2022-01-16,,,,,,,SUN,CPD-1.19,9:30,18:50,Skills training laboratory
SOWK6170,2A,2022-01-27,2022-01-27,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-02-10,2022-02-10,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-02-24,2022-02-24,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-03-17,2022-03-17,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-03-31,2022-03-31,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-04-14,2022-04-14,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2A,2022-04-28,2022-04-28,,,,THU,,,,CPD-LG.17,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-01-07,2022-01-07,,,,,FRI,,,CPD-1.19,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-01-08,2022-01-08,,,,,,SAT,,CPD-1.20,9:30,18:50,Skills training laboratory
SOWK6170,2B,2022-01-20,2022-01-20,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-02-10,2022-02-10,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-02-24,2022-02-24,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-03-17,2022-03-17,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-03-31,2022-03-31,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-04-14,2022-04-14,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2B,2022-04-28,2022-04-28,,,,THU,,,,CPD-3.15,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-01-08,2022-01-08,,,,,,SAT,,CPD-1.19,14:30,18:20,Skills training laboratory
SOWK6170,2C,2022-01-09,2022-01-09,,,,,,,SUN,CPD-1.19,9:30,18:50,Skills training laboratory
SOWK6170,2C,2022-01-20,2022-01-20,,,,THU,,,,CPD-2.40,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-02-10,2022-02-10,,,,THU,,,,CPD-3.16,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-02-24,2022-02-24,,,,THU,,,,CPD-3.16,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-03-10,2022-03-10,,,,THU,,,,CPD-2.40,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-03-24,2022-03-24,,,,THU,,,,CPD-3.16,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-04-07,2022-04-07,,,,THU,,,,CPD-3.16,18:30,22:20,Skills training laboratory
SOWK6170,2C,2022-04-28,2022-04-28,,,,THU,,,,CPD-3.16,18:30,22:20,Skills training laboratory
SOWK6170,2D,2022-01-15,2022-01-15,,,,,,SAT,,CPD-1.20,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-01-16,2022-01-16,,,,,,,SUN,CPD-1.20,9:30,18:50,Skills training laboratory
SOWK6170,2D,2022-01-29,2022-01-29,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-02-12,2022-02-12,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-02-26,2022-02-26,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-03-12,2022-03-12,,,,,,SAT,,CPD-1.19,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-03-26,2022-03-26,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-04-09,2022-04-09,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2D,2022-04-23,2022-04-23,,,,,,SAT,,CPD-3.15,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-01-15,2022-01-15,,,,,,SAT,,CPD-1.19,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-01-16,2022-01-16,,,,,,,SUN,CPD-1.22,9:30,18:50,Skills training laboratory
SOWK6170,2E,2022-01-29,2022-01-29,,,,,,SAT,,CPD-3.16,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-02-12,2022-02-12,,,,,,SAT,,CPD-3.16,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-02-26,2022-03-05,,,,,,SAT,,CPD-3.16,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-03-26,2022-04-09,,,,,,SAT,,CPD-3.16,14:30,18:20,Skills training laboratory
SOWK6170,2E,2022-04-23,2022-04-23,,,,,,SAT,,CPD-3.16,14:30,18:20,Skills training laboratory
SOWK6171,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Practicum and practice-based project report
SOWK6185,2A,2022-01-18,2022-01-25,,TUE,,,,,,CJT-5.32,19:00,21:50,Qualitative research methods
SOWK6185,2A,2022-02-08,2022-03-01,,TUE,,,,,,CJT-5.32,19:00,21:50,Qualitative research methods
SOWK6185,2A,2022-03-15,2022-03-29,,TUE,,,,,,CJT-5.32,19:00,21:50,Qualitative research methods
SOWK6185,2A,2022-04-12,2022-04-26,,TUE,,,,,,CJT-5.32,19:00,21:50,Qualitative research methods
SOWK6206,2A,2022-01-18,2022-01-25,,TUE,,,,,,CJT-5.33,19:00,21:50,Play therapy
SOWK6206,2A,2022-02-08,2022-03-01,,TUE,,,,,,CJT-5.33,19:00,21:50,Play therapy
SOWK6206,2A,2022-03-15,2022-03-29,,TUE,,,,,,CJT-5.33,19:00,21:50,Play therapy
SOWK6206,2A,2022-04-12,2022-04-26,,TUE,,,,,,CJT-5.33,19:00,21:50,Play therapy
SOWK6207,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.28,19:00,21:50,Social policy and ageing
SOWK6207,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-3.28,19:00,21:50,Social policy and ageing
SOWK6207,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.39,19:00,21:50,Social policy and ageing
SOWK6207,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.46,19:00,21:50,Social policy and ageing
SOWK6207,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-3.28,19:00,21:50,Social policy and ageing
SOWK6217,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.28,19:00,21:50,Current social welfare policy issues
SOWK6217,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-3.28,19:00,21:50,Current social welfare policy issues
SOWK6217,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.39,19:00,21:50,Current social welfare policy issues
SOWK6217,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.46,19:00,21:50,Current social welfare policy issues
SOWK6217,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-3.28,19:00,21:50,Current social welfare policy issues
SOWK6225,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Field placement I
SOWK6231,FA,2022-01-17,2022-04-11,MON,,,,,,,,     ,8:50,Field placement II
SOWK6231,FA,2022-04-25,2022-04-25,MON,,,,,,,,     ,8:50,Field placement II
SOWK6237,2A,2022-01-19,2022-01-26,,,WED,,,,,CJT-5.33,19:00,21:50,Use of creative arts in social work practice
SOWK6237,2A,2022-02-09,2022-03-09,,,WED,,,,,CJT-5.33,19:00,21:50,Use of creative arts in social work practice
SOWK6237,2A,2022-02-19,2022-02-19,,,,,,SAT,,CPD-G.02,9:30,18:20,Use of creative arts in social work practice
SOWK6237,2A,2022-02-20,2022-02-20,,,,,,,SUN,CPD-G.02,9:30,18:20,Use of creative arts in social work practice
SOWK6237,2A,2022-03-23,2022-04-27,,,WED,,,,,CJT-5.33,19:00,21:50,Use of creative arts in social work practice
SOWK6259,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-G.02,19:30,22:30,"Contemporary perspectives on death, dying and bereavement"
SOWK6259,2A,2022-02-08,2022-03-29,,TUE,,,,,,CPD-G.02,19:30,22:30,"Contemporary perspectives on death, dying and bereavement"
SOWK6259,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-G.02,19:30,22:30,"Contemporary perspectives on death, dying and bereavement"
SOWK6264,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Dissertation
SOWK6287,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.28,19:00,21:50,Children and youth services and social policies
SOWK6287,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-3.28,19:00,21:50,Children and youth services and social policies
SOWK6287,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.39,19:00,21:50,Children and youth services and social policies
SOWK6287,2A,2022-03-17,2022-04-21,,,,THU,,,,CPD-LG.46,19:00,21:50,Children and youth services and social policies
SOWK6287,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-3.28,19:00,21:50,Children and youth services and social policies
SOWK6289,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-3.29,19:00,21:50,Organizational analysis and strategic organizational management
SOWK6289,2A,2022-02-07,2022-02-28,MON,,,,,,,CPD-3.29,19:00,21:50,Organizational analysis and strategic organizational management
SOWK6289,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-3.29,19:00,21:50,Organizational analysis and strategic organizational management
SOWK6289,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-3.29,19:00,21:50,Organizational analysis and strategic organizational management
SOWK6295,2A,2022-01-19,2022-01-26,,,WED,,,,,KKLG104,19:00,21:50,Working with couples
SOWK6295,2A,2022-02-09,2022-02-23,,,WED,,,,,KKLG104,19:00,21:50,Working with couples
SOWK6295,2A,2022-03-09,2022-03-09,,,WED,,,,,KKLG104,19:00,21:50,Working with couples
SOWK6295,2A,2022-03-23,2022-04-27,,,WED,,,,,KKLG104,19:00,21:50,Working with couples
SOWK6300,2X,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Pre-placement workshop
SOWK6300,FFA,2021-12-01,2021-12-06,MON,,,,,,,,9:30,12:20,Pre-placement workshop
SOWK6300,FFA,2022-01-24,2022-01-28,MON,,,,FRI,,,,9:00,17:50,Pre-placement workshop
SOWK6300,FFA,2022-04-02,2022-04-02,,,,,,SAT,,CPD-3.28,9:00,17:50,Pre-placement workshop
SOWK6300,FFA,2022-04-25,2022-04-29,MON,,,,FRI,,,,9:00,17:50,Pre-placement workshop
SOWK6300,FFA,2022-05-06,2022-05-06,,,,,FRI,,,,9:00,17:50,Pre-placement workshop
SOWK6300,FFB,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Pre-placement workshop
SOWK6300,FPT,2022-01-22,2022-01-29,,,,,,SAT,,KKLG106,9:00,17:50,Pre-placement workshop
SOWK6300,FPT,2022-04-23,2022-04-30,,,,,,SAT,,KKLG106,9:00,17:50,Pre-placement workshop
SOWK6300,FPT,2022-05-04,2022-05-04,,,WED,,,,,,19:00,21:50,Pre-placement workshop
SOWK6304,2FT,2022-01-18,2022-01-25,,TUE,,,,,,,14:30,17:20,Human behaviour and the social environment II
SOWK6304,2FT,2022-02-08,2022-03-29,,TUE,,,,,,,14:30,17:20,Human behaviour and the social environment II
SOWK6304,2FT,2022-04-12,2022-04-26,,TUE,,,,,,,14:30,17:20,Human behaviour and the social environment II
SOWK6305,2FT,2022-01-21,2022-01-28,,,,,FRI,,,CBC,19:00,21:50,"The Law, ethics and social work"
SOWK6305,2FT,2022-02-11,2022-04-08,,,,,FRI,,,CBC,19:00,21:50,"The Law, ethics and social work"
SOWK6305,2FT,2022-04-22,2022-04-29,,,,,FRI,,,CBC,19:00,21:50,"The Law, ethics and social work"
SOWK6307,2FA,2022-01-19,2022-01-26,,,WED,,,,,,9:30,12:20,Theory and practice of social work – Groupwork
SOWK6307,2FA,2022-02-09,2022-03-09,,,WED,,,,,,9:30,12:20,Theory and practice of social work – Groupwork
SOWK6307,2FA,2022-03-23,2022-05-04,,,WED,,,,,,9:30,12:20,Theory and practice of social work – Groupwork
SOWK6307,2FB,2022-01-19,2022-01-26,,,WED,,,,,,14:30,17:20,Theory and practice of social work – Groupwork
SOWK6307,2FB,2022-02-09,2022-03-09,,,WED,,,,,,14:30,17:20,Theory and practice of social work – Groupwork
SOWK6307,2FB,2022-03-23,2022-05-04,,,WED,,,,,,14:30,17:20,Theory and practice of social work – Groupwork
SOWK6307,2PT,2022-01-20,2022-01-27,,,,THU,,,,CPD-3.29,19:00,21:50,Theory and practice of social work – Groupwork
SOWK6307,2PT,2022-02-10,2022-05-05,,,,THU,,,,CPD-3.29,19:00,21:50,Theory and practice of social work – Groupwork
SOWK6308,2FA,2022-01-20,2022-01-27,,,,THU,,,,,9:30,12:20,Theory and practice of social work – Community development
SOWK6308,2FA,2022-02-10,2022-05-05,,,,THU,,,,,9:30,12:20,Theory and practice of social work – Community development
SOWK6308,2FB,2022-01-20,2022-01-27,,,,THU,,,,,13:30,16:20,Theory and practice of social work – Community development
SOWK6308,2FB,2022-02-10,2022-05-05,,,,THU,,,,,13:30,16:20,Theory and practice of social work – Community development
SOWK6308,2PT,2022-01-21,2022-01-28,,,,,FRI,,,CPD-G.02,19:00,21:50,Theory and practice of social work – Community development
SOWK6308,2PT,2022-02-11,2022-04-08,,,,,FRI,,,CPD-G.02,19:00,21:50,Theory and practice of social work – Community development
SOWK6308,2PT,2022-04-22,2022-05-06,,,,,FRI,,,CPD-G.02,19:00,21:50,Theory and practice of social work – Community development
SOWK6309,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-1.21,19:00,21:50,Mental health policies and practices
SOWK6309,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-1.21,19:00,21:50,Mental health policies and practices
SOWK6309,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-1.21,19:00,21:50,Mental health policies and practices
SOWK6310,2SW,2022-01-18,2022-01-25,,TUE,,,,,,CPD-3.15,19:00,21:50,Psychosocial approaches in mental health care
SOWK6310,2SW,2022-02-08,2022-03-29,,TUE,,,,,,CPD-3.15,19:00,21:50,Psychosocial approaches in mental health care
SOWK6310,2SW,2022-04-12,2022-04-26,,TUE,,,,,,CPD-3.15,19:00,21:50,Psychosocial approaches in mental health care
SOWK6322,2A,2022-01-18,2022-01-25,,TUE,,,,,,MW103,19:00,21:50,Special topics in mental health I
SOWK6322,2A,2022-02-08,2022-03-01,,TUE,,,,,,MW103,19:00,21:50,Special topics in mental health I
SOWK6322,2A,2022-03-15,2022-03-29,,TUE,,,,,,MW103,19:00,21:50,Special topics in mental health I
SOWK6322,2A,2022-04-12,2022-04-26,,TUE,,,,,,MW103,19:00,21:50,Special topics in mental health I
SOWK6329,2A,2022-01-17,2022-01-24,MON,,,,,,,CPD-2.42,19:00,21:50,Assessment in mental health: A bio-psychosocial approach
SOWK6329,2A,2022-02-07,2022-02-28,MON,,,,,,,CPD-2.42,19:00,21:50,Assessment in mental health: A bio-psychosocial approach
SOWK6329,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-2.42,19:00,21:50,Assessment in mental health: A bio-psychosocial approach
SOWK6329,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-2.42,19:00,21:50,Assessment in mental health: A bio-psychosocial approach
SOWK6332,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-LG.63,19:00,21:50,Principles of Drama Therapy
SOWK6332,2A,2022-02-24,2022-02-24,,,,THU,,,,CPD-LG.63,19:00,21:50,Principles of Drama Therapy
SOWK6334,2A,2022-01-22,2022-01-22,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6334,2A,2022-02-12,2022-02-12,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6334,2A,2022-02-26,2022-02-26,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6334,2A,2022-03-19,2022-03-19,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6334,2A,2022-04-02,2022-04-02,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6334,2A,2022-04-23,2022-04-23,,,,,,SAT,,CPD-2.37,12:30,18:20,Comprehensive assessment for psychogeriatric care
SOWK6337,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.28,19:00,21:50,Evidence-based interventions and care for people with dementia
SOWK6337,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.28,19:00,21:50,Evidence-based interventions and care for people with dementia
SOWK6337,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-3.28,19:00,21:50,Evidence-based interventions and care for people with dementia
SOWK6340,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-3.16,19:00,21:50,Marketing strategies and applications for social service organizations
SOWK6340,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-3.16,19:00,21:50,Marketing strategies and applications for social service organizations
SOWK6340,2A,2022-03-23,2022-04-13,,,WED,,,,,CPD-3.16,19:00,21:50,Marketing strategies and applications for social service organizations
SOWK6343,2A,2022-01-17,2022-01-24,MON,,,,,,,,19:00,21:50,Case management and clinical supervision: Child and youth cases
SOWK6343,2A,2022-02-14,2022-02-28,MON,,,,,,,,19:00,21:50,Case management and clinical supervision: Child and youth cases
SOWK6343,2A,2022-03-14,2022-04-11,MON,,,,,,,,19:00,21:50,Case management and clinical supervision: Child and youth cases
SOWK6343,2A,2022-04-25,2022-04-25,MON,,,,,,,,19:00,21:50,Case management and clinical supervision: Child and youth cases
SOWK6346,FA,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Cognitive-behaviour therapy supervised practice – clinical stream
